tick;name;2024;2023;2022;2021;2020;2019;2018;2017;2016
SWBI.OQ;Smith & Wesson Brands Inc;6.257582409;6.257611949;7.614922454;11.58857846;30.56546336;19.9730316;14.99580063;;
SW.N;Smurfit WestRock PLC;;;;;;;;;
SNA.N;Snap-On Inc;7.948045338;8.40041301;7.563650945;16.38031249;28.08899601;40.33197921;31.5443291;27.08223545;29.25933719
SNOW.N;Snowflake Inc;5.019921553;6.393823385;8.753657494;;;;;;
SOFI.OQ;SoFi Technologies Inc;1.481442796;;;;;;;;
SEDG.OQ;Solaredge Technologies Inc;2.250922747;1.067668928;1.469599255;1.728884736;16.76198052;17.16489404;;;
SEI.N;Solaris Energy Infrastructure Inc;15.77370296;20.3445463;18.41224394;23.86965253;51.30597015;;;;
SWI.N;SolarWinds Corp;1.042843721;1.293037035;1.778324974;2.196640189;0.698962654;;;;
SLNO.OQ;Soleno Therapeutics Inc;;;;;;;;;
SLDP.OQ;Solid Power Inc;17.39324394;22.65488319;;;;;;;
SOLV.N;Solventum Corp;;;;;;;;;
SAH.N;Sonic Automotive Inc;11.2954912;10.10726555;8.127635927;6.70231142;13.45225625;18.94257263;28.89717879;22.74484996;
SON.N;Sonoco Products Co;103.6546193;131.8797805;137.6962002;126.7357212;101.8240239;108.4194852;113.6134172;105.9574742;
SONO.OQ;Sonos Inc;0.054754026;0.061614827;7.009906672;7.301562515;8.024334706;10.21427596;;;
SHC.OQ;Sotera Health Co;14.35839325;14.11492166;14.39451677;;;;;;
SOUN.OQ;SoundHound AI Inc;3.774185704;;;;;;;;
SSTI.OQ;SoundThinking Inc;14.62755266;13.17475179;15.51960646;16.05908199;3.242586979;3.651284122;;;
SPFI.OQ;South Plains Financial Inc;8.895865092;6.566354322;5.665656015;1.239863609;1.528596721;;;;
SO.N;Southern Co;2898.838758;3567.923463;3686.477644;4117.550913;4366.986806;4234.913899;5222.155207;5085.771285;
SCCO.N;Southern Copper Corp;199.0465669;165.5371727;205.3876692;237.4547052;291.548292;239.6438557;306.6215783;95.96209497;
SFST.OQ;Southern First Bancshares Inc;8.200826495;5.229210307;1.354718654;1.773855116;1.781955579;1.569960401;;;
SMBC.OQ;Southern Missouri Bancorp Inc;;2.296730524;1.442627471;1.798903677;2.128850552;2.297428904;;;
SBSI.N;Southside Bancshares Inc;12.20082668;8.018140498;6.534968315;1.411310086;1.784229003;1.830570954;1.661294234;1.603952992;
SSB.N;SouthState Corp;10.05346647;7.166868838;6.102933321;1.2346967;1.515572285;1.561603088;1.405624888;1.450113659;1.433316093
LUV.N;Southwest Airlines Co;782.1978248;782.1978248;1024.596137;1366.5084;898.1408953;935.0198042;952.847347;969.2257874;945.0586276
SWX.N;Southwest Gas Holdings Inc;72.73884528;324.4586226;378.8400933;414.680167;471.8945281;342.0896824;673.095119;353.6656161;
SPTN.OQ;SpartanNash Co;23.73717995;7.869296297;17.35618361;14.07285695;14.88342495;16.34638804;16.40085377;15.6627793;
SPB.N;Spectrum Brands Holdings Inc;9.134237829;10.24201661;6.854598658;9.990794561;9.750665581;17.98947602;14.187634;45.37167829;
SPHR.N;Sphere Entertainment Co;20.98662463;32.00219371;33.41025337;;;;;;
SR.N;Spire Inc;158.8810553;168.1950347;173.7220856;173.7220856;183.4875318;222.3961625;490.0615593;486.5620588;
SPR.N;Spirit AeroSystems Holdings Inc;26.97292031;32.03389831;31.78072133;18.27472625;18.2400997;13.16950211;13.41754772;13.55081133;
SAVE.N^K24;Spirit Airlines Inc;999.0845327;1293.551402;1411.74571;1180.68333;1191.408213;1248.622686;1056.780966;1003.104083;
SPOK.OQ;Spok Holdings Inc;2.555487832;2.555487832;4.20321766;5.059335531;4.978455177;4.72462728;;;
SPOT.N;Spotify Technology SA;0.023824254;0.062053127;0.069410934;0.105621722;2.221110306;;;;
SWTX.OQ;SpringWorks Therapeutics Inc;;;14.67941762;;;;;;
CXM;Sprinklr Inc;;;;;;;;;
SPT.OQ;Sprout Social Inc;1.042843721;1.293037035;1.778324974;2.196640189;;;;;
SFM.OQ;Sprouts Farmers Market Inc;17.80076262;16.22985408;13.91302412;17.2471776;15.83382939;16.05935329;16.03292129;15.6627793;
SPSC.OQ;SPS Commerce Inc;1.624001505;1.785000404;1.673881196;1.687865418;1.631798498;0.807372798;0.981707;0.987182549;
SPXC.N;SPX Technologies Inc;7.960846054;8.243542435;9.345802677;8.473187361;9.755621994;9.286014869;9.707260748;10.10262989;
SYRE.OQ;Spyre Therapeutics Inc;6.122661092;6.572253236;;;19.19073478;19.90230017;;;
SSNC.OQ;SS&C Technologies Holdings Inc;8.029405467;6.258001368;6.865556241;10.63451384;13.95533136;13.865874;12.5782427;12.78997606;
SSRM.OQ;SSR Mining Inc;268.5757341;246.4339981;383.4523713;245.1474499;322.8145243;230.996684;220.253907;214.3604016;
JOE.N;St Joe Co;26.01088863;21.47759403;19.71288042;51.91623097;31.3418163;37.96213672;37.38381334;47.53184353;
STAA.OQ;STAAR Surgical Co;0.232016326;0.221525998;0.280164185;0.41569803;0.353097846;10.93207793;12.26077093;13.70512058;
STAG.N;STAG Industrial Inc;0.126491456;0.127786779;0.149423917;0.173765181;0.206922035;0.239321012;9.806870484;9.075650049;9.62315893
STGW.OQ;Stagwell Inc;6.608228321;7.22561396;6.290638458;6.063802736;5.608322072;6.432990004;6.570154361;;
LAB.OQ;Standard BioTools Inc;4.166426432;4.285988914;4.712160887;5.160514359;5.510411907;5.584524675;;;
SMP.N;Standard Motor Products Inc;4.791153358;5.393819005;6.111530514;7.101597398;16.63042771;17.07223773;17.36360991;;
SXI.N;Standex International Corp;4.981375937;12.81894846;12.7728293;16.452023;25.06415053;27.22741433;19.14928143;;
SWK.N;Stanley Black & Decker Inc;8.940073404;8.940073404;7.061957329;7.62446679;9.193209891;7.806885799;8.812950195;7.171518523;8.575699529
STHO.OQ;Star Holdings;;;;;;;;;
SBUX.OQ;Starbucks Corp;11.11617566;12.05838833;13.16310911;14.38018643;12.92776067;13.01083674;15.09497605;17.16887495;
STWD.N;Starwood Property Trust Inc;0.161683577;0.159794647;21.04686935;27.59759682;9.425539036;10.70242879;14.86354575;17.3607006;
STT.N;State Street Corp;0.768170665;0.563381443;0.55782822;0.634025464;0.760717931;0.809001731;0.859222439;0.807681003;1.027509653
STLD.OQ;Steel Dynamics Inc;122.179122;135.3872312;247.5518358;168.0287159;157.9887021;199.1865431;1085.930236;1064.550249;
SCS.N;Steelcase Inc;11.17799913;12.79381109;12.61980972;12.63486586;14.20974675;16.01183112;15.77628281;15.23627451;18.97702389
STEL.K;Stellar Bancorp Inc;10.44832289;7.578975515;6.027299603;1.25962833;1.475607591;1.551797023;1.420870706;;
STEM.N;Stem Inc;4.777368737;4.777368737;4.777368737;;;;;;
SCL.N;Stepan Co;67.036329;67.03638665;74.84324181;75.459286;48.57040638;43.14251223;44.44132758;45.48270095;310.5676432
STEP.OQ;StepStone Group Inc;;1.928655347;1.462219964;1.812429111;;;;;
SRCL.OQ^K24;Stericycle Inc;153.2462011;160.2285693;156.5113063;587.107436;687.8149759;619.6697946;1004.309408;1005.009147;
STE.N;STERIS plc;26.0350756;26.94698771;26.94698771;26.94698771;26.94698771;;;;
STER.OQ^K24;Sterling Check Corp;3.694812684;3.774185704;;;;;;;
STRL.OQ;Sterling Infrastructure Inc;27.38372012;28.24790582;26.49427326;61.3043908;48.60071454;46.6993573;54.10608004;;
SHOO.OQ;Steven Madden Ltd;0.577339409;0.544439324;2.283036118;3.00994617;4.159855433;5.116224431;5.089301195;4.242166641;
STC.N;Stewart Information Services Corp;0.51521184;0.437925968;0.465472974;0.768952225;0.828138857;0.600847412;0.644157795;;
SF.N;Stifel Financial Corp;1.75189948;1.85555789;1.457975898;1.343853518;1.580175563;1.612060992;4.016033983;5.182083636;4.742012812
SFIX.OQ;Stitch Fix Inc;19.44714219;20.88869558;20.65655068;21.40302626;21.39962108;23.58021085;;;
SYBT.OQ;Stock Yards Bancorp Inc;6.906864407;6.129267122;5.192656412;1.263521891;1.511202652;1.583282819;1.410708682;1.436067835;
STOK.OQ;Stoke Therapeutics Inc;6.122661092;;;;;;;;
STNE.OQ;StoneCo Ltd;3.792473752;4.010150035;1.048666066;1.77593919;1.472346923;2.525927648;;;
SRI.N;Stoneridge Inc;1.220258532;1.275857862;1.304697492;1.895146646;9.477492549;11.05417229;11.34911518;;
SNEX.OQ;StoneX Group Inc;0.380849915;0.310014728;0.392671208;0.452549793;1.726402838;11.4846979;11.73271293;12.06568069;
STRA.OQ;Strategic Education Inc;8.465973356;5.650170441;5.927878114;6.550323772;6.527525198;6.830745674;7.467474486;7.396556943;
LRN.N;Stride Inc;5.820946915;5.927878114;6.528158994;6.527525198;6.830745674;7.467474486;;;
SYK.N;Stryker Corp;3.110358285;3.110358285;3.108954875;3.873040206;1.698736899;1.449011102;1.608968177;1.22384106;31.05565952
RGR.N;Sturm Ruger & Company Inc;11.89600045;12.24895634;14.11371381;16.31420356;16.86260225;17.07536384;19.08320491;20.1544083;
INN.N;Summit Hotel Properties Inc;26.35952612;45.89335942;34.63659511;25.37189541;9.077912072;9.076108227;9.075650049;;
SUM.N;Summit Materials Inc;779.2681511;784.3397644;840.3177602;203.6434648;207.2959395;212.2787838;216.3119602;218.479398;
SMMT.OQ;Summit Therapeutics Inc;6.331134896;7.076921552;9.519315274;;;;;;
SUI.N;Sun Communities Inc;12.9790888;8.021613915;8.050219295;6.192050884;6.594635369;12.84419431;9.075650049;11.32048471;
SNCY.OQ;Sun Country Airlines Holdings Inc;954.6834853;1015.527361;;;;;;;
SXC.N;SunCoke Energy Inc;2046.156731;2133.809328;2337.284183;2503.934823;2554.431228;379.1848996;346.0846584;;
NOVA.N;Sunnova Energy International Inc;2.752425182;6.275025646;6.437010322;38.40437306;;;;;
SOY.TO;Sunopta Inc;48.21016948;45.5886727;145.3234749;145.2687458;165.0979773;;;;
SUNS.OQ;Sunrise Realty Trust Inc;;;;;;;;;
RUN.OQ;Sunrun Inc;26.70780337;26.70779092;23.60321749;1058.87775;1219.430011;2080.905306;1958.603699;1853.063623;
SHO.N;Sunstone Hotel Investors Inc;14.52108595;21.85014239;35.04214165;15.97697923;14.7153754;13.7381455;13.19109758;13.12204806;
SMCI.OQ;Super Micro Computer Inc;0.812842709;0.812842324;0.88659759;1.114620183;2.471460078;2.256665526;1.723248493;1.144289779;
SUPN.OQ;Supernus Pharmaceuticals Inc;17.02441279;18.66134693;18.90457006;18.64322798;16.95938326;17.83474336;17.79154684;;
SGRY.OQ;Surgery Partners Inc;11.32643339;10.85340679;11.26308235;10.87508386;13.05966982;13.37360985;14.37385635;;
SRDX.OQ;Surmodics Inc;10.56971027;8.703446839;8.921370684;8.833731204;9.080979312;9.106597773;9.899378023;11.20288837;
STRO.OQ;Sutro Biopharma Inc;5.740965295;6.122661092;6.572253236;18.90457006;18.64322798;;;;
SG.N;Sweetgreen Inc;27.0939471;;;;;;;;
SLVM.N;Sylvamo Corp;198.1097023;237.0318246;;;;;;;
SYNA.OQ;Synaptics Inc;0.203483359;0.203483359;0.031300388;0.032056376;0.044851243;13.66564367;9.924805986;9.837250017;
SYF.N;Synchrony Financial;0.269310091;0.246030419;0.307000439;0.426727825;0.55049109;0.585201627;3.972640499;3.325221867;5.001904967
SNDX.OQ;Syndax Pharmaceuticals Inc;;6.572253236;14.67941762;17.39477776;19.19073478;19.90230017;;;
SNPS.OQ;Synopsys Inc;1.15398088;0.97627367;0.746000101;1.237199816;1.494845658;1.724984086;1.955842866;2.252222305;
SNV.N;Synovus Financial Corp;2.23874842;1.617684386;1.099338884;0.681437417;1.288105823;1.64127006;1.479310086;1.523298259;1.52196818
SYY.N;Sysco Corp;15.51107945;19.09124758;17.35618361;18.65047168;19.38251094;17.49703939;16.86257601;16.45366941;
TROW.OQ;T Rowe Price Group Inc;0.14502805;0.14502805;0.114313273;0.122382264;0.332327026;0.400906451;0.274234279;0.253521751;0.220977956
TMUS.OQ;T-Mobile US Inc;1.220042478;0.878079832;0.777519482;1.632472554;0.834149157;0.788099695;0.759829288;5.61598527;
TCMD.OQ;Tactile Systems Technology Inc;9.475979907;9.601881822;9.327121117;5.510411907;9.40466266;10.39896177;11.92191115;;
TTWO.OQ;Take-Two Interactive Software Inc;0.349165405;0.217416115;0.222072527;0.242475647;2.847190139;3.631955757;4.496405902;4.496405902;4.178150668
TALK.OQ;Talkspace Inc;;;;;;;;;
TALO.N;Talos Energy Inc;295.1742757;357.3713983;705.0696605;547.5873741;616.0612507;878.4542799;;;
TNDM.OQ;Tandem Diabetes Care Inc;9.372853719;9.475979907;9.601881822;9.327121117;9.397759499;9.40466266;10.39896177;;
SKT.N;Tanger Inc;2.094018928;1.848754469;2.369285445;1.327485429;14.04193814;12.66669261;10.38170249;8.441693301;
TNGX.OQ;Tango Therapeutics Inc;5.740965295;6.122661092;;;;;;;
TPR.N;Tapestry Inc;0.987358815;0.613090162;2.205224332;0.155340047;0.178251701;0.236361206;0.273732912;0.459013265;
TRGP.N;Targa Resources Corp;401.6283003;412.2172533;927.9323995;853.409602;619.9923693;680.665691;836.9576589;302.6577395;
TGT.N;Target Corp;7.146792522;6.931739069;7.480435224;9.634268742;10.02553214;9.711692384;10.40039277;7.881927221;9.660938059
TH.OQ;Target Hospitality Corp;24.25902598;3.644450323;3.901536788;4.077947647;3.907852051;;;;
TARS.OQ;Tarsus Pharmaceuticals Inc;6.122661092;6.572253236;;;;;;;
TMHC.N;Taylor Morrison Home Corp;0.118177441;0.212230729;0.293996724;9.703842167;11.60179084;15.24149438;19.31986419;24.17632303;
TSHA.OQ;Taysha Gene Therapies Inc;5.740965295;6.122661092;;;;;;;
SNX.N;TD Synnex Corp;0.228635406;2.815287932;2.076182665;0.940599868;1.022818968;1.111987277;1.149172982;1.564906565;
TEL.N;TE Connectivity PLC;3.563233217;3.563233217;4.789854587;5.166036806;4.985722784;5.098084072;13.36339762;13.16032417;9.483119431
FTI.N;TechnipFMC PLC;36.93406364;37.18497697;44.69053379;59.87122673;45.73110596;32.09199769;;;
TTGT.OQ^L24;TechTarget Holdings Inc;2.16176002;2.230719041;1.660033751;1.860648198;2.273300401;2.61295888;;;
TTGT.OQ;TechTarget Inc;;;;;;;;;
TGLS.N;Tecnoglass Inc;7.767947905;7.767947905;15.6555773;1418.667976;;;;;
TK.N;Teekay Corp Ltd;665.3195438;780.8254781;838.2324564;1391.587048;1405.76348;916.9063761;806.2740945;766.4231214;611.8987841
TNK.N;Teekay Tankers Ltd;780.8235884;838.2324564;878.5290351;921.3668229;903.260699;806.2740945;;;
TGNA.N;Tegna Inc;4.113984564;4.113994963;4.113990837;5.644270494;4.6038378;4.17045662;12.2586505;7.937275789;
TRC.N;Tejon Ranch Co;56.09178454;101.159033;25.85385954;25.24437714;21.93656592;38.13865601;28.1119357;;
TDOC.N;Teladoc Health Inc;10.43834569;10.76240677;11.58029594;12.10048266;12.2584209;12.47828346;11.1234777;6.829937233;
TDY.N;Teledyne Technologies Inc;17.39548794;18.55258894;6.805560762;14.6432313;11.73704158;8.01283375;7.446097045;;
TFX.N;Teleflex Inc;9.268086648;9.475983303;9.601892075;9.327121117;9.397759499;9.40466266;10.39896177;11.92191115;13.63213236
TDS.N;Telephone and Data Systems Inc;4.946240532;5.299010919;4.983861778;4.895588501;4.72462728;4.750498717;5.474728422;5.579595626;
TPX.N;Tempur Sealy International Inc;8.672465459;8.61460677;8.122239651;7.386002284;7.56995564;11.27056716;13.95709772;25.29829351;22.64463799
TENB.OQ;Tenable Holdings Inc;1.042843721;1.293037035;1.778324974;2.196640189;2.380968596;;;;
TNYA.OQ;Tenaya Therapeutics Inc;;;;;;;;;
THC.N;Tenet Healthcare Corp;10.42106449;10.0979903;10.93652682;10.77314163;12.62892239;12.93482415;14.95496449;13.35439071;
TNC.N;Tennant Co;22.50320454;22.0990099;22.55984016;23.45815752;20.52405361;22.35246734;28.51817773;25.94607779;
TDC.N;Teradata Corp;0.023225728;0.052164841;0.096405229;0.117230121;0.07228281;0.068181818;0.225236865;0.311462451;
TER.OQ;Teradyne Inc;1.244918464;0.711935034;0.782323963;1.047074792;0.94202119;0.866795282;1.130471981;1.216166599;
WULF.OQ;Terawulf Inc;;;;;;;;;
TEX.N;Terex Corp;7.061819499;9.194710302;8.967299441;7.888860812;9.576950323;11.11289362;16.71355585;13.90448454;
TERN.OQ;Terns Pharmaceuticals Inc;;6.572253236;;;;;;;
TRNO.N;Terreno Realty Corp;4.134278739;5.607141538;4.586813124;5.097392381;7.351992247;8.131495783;11.17612801;8.869667103;
TSLA.OQ;Tesla Inc;2.479683779;2.479683779;3.437192278;6.053364001;6.053364001;6.053364001;6.053364001;10.65289452;10.18353191
TTEK.OQ;Tetra Tech Inc;3.321479204;2.877226047;7.516824656;7.611392768;8.007660874;22.47792601;23.06767872;24.58542937;
TTI.N;Tetra Technologies Inc;214.5438845;132.242326;161.9524847;384.091419;208.8715925;201.3573786;;;
TCBI.OQ;Texas Capital Bancshares Inc;7.02166567;6.582934321;1.399914014;1.817776657;1.805795748;1.529192651;1.503075957;1.478720677;
TXN.OQ;Texas Instruments Inc;55.52396645;55.52396645;56.71881814;64.89910795;67.2028784;73.33724024;77.64547824;80.54951384;83.50938462
TPL.N;Texas Pacific Land Corp;15.86702266;15.86702266;35.83260525;62.75573947;;;;;
TXRH.OQ;Texas Roadhouse Inc;24.47645283;26.37855627;21.28200782;15.58242505;20.66675407;20.3215636;18.80468513;17.94944714;
TXT.N;Textron Inc;20.84311135;17.95485382;16.97837096;16.62164343;14.7254509;12.93449782;13.52110531;13.92661849;
TFSL.OQ;TFS Financial Corp;3.600166885;1.939080399;2.426368656;2.853910111;3.078638503;2.983963344;3.723898516;3.465464971;3.250377583
TGTX.OQ;TG Therapeutics Inc;6.122661092;6.572253236;14.67941762;18.64322798;19.19073478;19.90243078;20.0211057;;
TBPH.OQ;Theravance Biopharma Inc;17.02441279;18.66134693;18.90457006;18.64322798;19.19073478;19.90230017;20.02097431;19.3946612;
TMO.N;Thermo Fisher Scientific Inc;7.833329623;7.833329623;8.932289409;10.11949842;12.73032652;11.62496921;4.420021035;4.57089542;5.449797824
THR.N;Thermon Group Holdings Inc;8.294807306;8.56702804;8.659158342;14.2761306;23.57414694;28.18257252;13.46644641;;
TCBX.OQ;Third Coast Bancshares Inc;14.57638683;9.003648721;;;;;;;
THRD.OQ;Third Harmonic Bio Inc;;;;;;;;;
THO.N;Thor Industries Inc;9.309092217;3.166712644;5.082160196;6.19201945;6.577443324;11.01348465;10.92717171;11.01226978;11.18941017
TWKS.OQ^K24;Thoughtworks Holding Inc;0.367215211;0.367215948;0.241135017;;;;;;
TDUP.OQ;ThredUp Inc;1.7962473;;;;;;;;
THRY.O;Thryv Holdings Inc;2.652517197;5.060231129;1.035935943;;;;;;
TDW.N;Tidewater Inc;1310.739496;1519.385068;1817.151003;326.1307605;164.954316;168.1725703;470.6057658;184.0010252;
TSBK.OQ;Timberland Bancorp Inc;1.986301935;1.354478723;1.637650848;1.770022308;1.871817318;2.044819215;2.766940828;;
TKR.N;Timken Co;29.65730425;30.49432602;31.08277354;24.92414048;27.83176944;21.34144474;31.01533937;12.10891828;
TIPT.OQ;Tiptree Inc;0.758848926;1.154745726;1.039920137;0.96065194;0.8420592;0.828138857;1.441908772;;
TWI.N;Titan International Inc;14.55800808;15.5778024;16.27757874;16.49003739;16.78579667;17.18928268;17.51586929;;
TITN.OQ;Titan Machinery Inc;46.65520047;58.46729235;66.48085141;64.03533483;66.03202395;59.47374098;;;
TJX.N;TJX Companies Inc;2.572292534;2.505726056;3.267293151;3.01512739;2.80456175;2.785638812;2.409975197;2.599068061;2.869208069
TKO.N;TKO Group Holdings Inc;3.65897392;3.945330296;3.148841779;2.585041314;1.635830681;3.616399262;3.880558742;4.247807014;
TOST.N;Toast Inc;;;;;;;;;
TOL.N;Toll Brothers Inc;11.03079512;10.1993707;7.942471696;9.694105659;11.70898735;15.36764208;19.46611862;24.30807041;
TMP.A;Tompkins Financial Corp;5.63307097;4.691563745;1.303045388;1.574142669;1.641904224;1.466125726;1.500096075;;
TR.N;Tootsie Roll Industries Inc;31.60201531;31.82115049;32.11854052;37.48628968;37.54055624;40.26632609;41.73165832;41.94286467;44.4153569
BLD.N;TopBuild Corp;29.50642277;39.65710614;48.8635193;112.5918958;117.3489856;125.5334018;129.7641077;132.6234257;
MODG.N;Topgolf Callaway Brands Corp;14.09532624;4.153920444;3.840766431;3.631967446;4.496388752;4.496405902;4.178150668;;
TTC.N;Toro Co;8.500968622;8.500972388;9.168901752;11.0488604;11.45826562;13.07381542;14.74948467;15.44111143;14.81017875
TRML.O;Tourmaline Bio Inc;;;;;;;;;
TOWN.OQ;TowneBank;4.640395253;3.479981241;1.331019433;1.596477355;1.662148389;1.471198588;1.509641983;1.522795185;
TPG.OQ;TPG Inc;2.078325472;1.940649508;;;;;;;
TRTX.N;TPG RE Finance Trust Inc;2.085484856;2.085484856;2.085484856;2.052820284;24.61851059;8.314091549;8.278421267;;
TPIC.OQ;TPI Composites Inc;7.325610413;10.61538284;15.0508611;11.14027149;9.195775493;9.171173338;9.41926945;;
TSCO.OQ;Tractor Supply Co;4.927946384;5.341250952;5.99057357;8.066997688;8.42947949;7.552661919;7.447955102;56.1873496;
TTD.OQ;Trade Desk Inc;1.042840416;1.293033793;1.778324974;2.196640189;2.380968596;2.209815294;2.43493489;;
TW.OQ;Tradeweb Markets Inc;0.105149817;0.392670113;0.467631694;0.684886284;;;;;
TT.N;Trane Technologies PLC;14.8601462;18.22474251;21.96929673;23.2936165;27.83300118;25.68448188;28.9332218;31.42180487;
TRNS.OQ;Transcat Inc;17.21452521;14.31023953;15.81946652;28.03170148;28.44232954;40.59648673;17.96529979;;
TDG.N;TransDigm Group Inc;6.472589218;7.142567692;7.870987912;6.641583382;7.371530457;13.58422938;12.86210599;13.43278469;13.89819638
TMDX.OQ;Transmedics Group Inc;7.684663668;8.73973095;9.485926423;10.05167842;;;;;
RIG.N;Transocean Ltd;348.0684664;348.0684664;341.5006345;370.1959197;461.1530815;318.6915573;219.4857006;321.7413797;
TRU.N;TransUnion;0.224588881;0.290520505;0.414987778;0.488345751;9.361202687;10.13666264;9.471246949;7.614433109;
TNL.N;Travel + Leisure Co;15.62392206;17.20772176;17.27407407;12.68835023;13.06054439;32.05281135;32.81473456;24.27695777;
